customer_id,sex,is_married,event_time,age_18-29,age_30-39,age_40-49,age_50-59,age_60-69,age_70-plus,n_days_active
C2808,1,0,2021-07-06T15:40:40.440Z,0,0,0,1,0,0,0.9458904109589041
C2809,0,0,2021-07-06T15:40:40.441Z,1,0,0,0,0,0,0.22739726027397256
C2810,0,1,2021-07-06T15:40:40.442Z,0,0,0,0,0,1,0.6301369863013699
C2811,0,1,2021-07-06T15:40:40.444Z,0,0,1,0,0,0,0.6205479452054794
C2812,0,0,2021-07-06T15:40:40.445Z,0,0,0,0,0,1,0.10205479452054794
C2813,1,0,2021-07-06T15:40:40.446Z,0,0,0,0,0,1,0.6821917808219178
C2814,1,0,2021-07-06T15:40:40.448Z,0,1,0,0,0,0,0.8561643835616439
C2815,1,0,2021-07-06T15:40:40.449Z,0,0,0,0,0,1,0.5287671232876712
C2816,1,1,2021-07-06T15:40:40.451Z,0,1,0,0,0,0,0.3006849315068493
C2817,1,0,2021-07-06T15:40:40.452Z,0,0,1,0,0,0,0.8863013698630138
C2818,1,1,2021-07-06T15:40:40.453Z,0,1,0,0,0,0,0.7883561643835617
C2819,1,0,2021-07-06T15:40:40.454Z,1,0,0,0,0,0,0.02671232876712326
C2820,1,1,2021-07-06T15:40:40.456Z,0,0,1,0,0,0,0.8547945205479452
C2821,1,1,2021-07-06T15:40:40.457Z,0,0,1,0,0,0,0.2924657534246575
C2822,1,0,2021-07-06T15:40:40.459Z,0,0,0,0,1,0,0.7465753424657533
C2823,0,0,2021-07-06T15:40:40.460Z,0,0,0,0,1,0,0.3116438356164384
C2824,1,0,2021-07-06T15:40:40.461Z,0,0,0,0,0,1,0.2568493150684932
C2825,0,1,2021-07-06T15:40:40.462Z,0,0,0,0,0,1,0.9424657534246574
C2826,0,1,2021-07-06T15:40:40.463Z,1,0,0,0,0,0,0.6198630136986302
C2827,0,0,2021-07-06T15:40:40.465Z,0,0,1,0,0,0,0.5910958904109589
C2828,0,0,2021-07-06T15:40:40.466Z,0,0,0,0,0,0,0.18150684931506844
C2829,0,1,2021-07-06T15:40:40.467Z,0,0,0,0,1,0,0.6486301369863015
C2830,0,0,2021-07-06T15:40:40.468Z,0,0,0,0,0,1,0.04041095890410956
C2831,0,0,2021-07-06T15:40:40.470Z,0,0,0,1,0,0,0.789041095890411
C2832,1,1,2021-07-06T15:40:40.471Z,0,0,0,0,0,1,0.21232876712328763
C2833,0,1,2021-07-06T15:40:40.472Z,1,0,0,0,0,0,0.3410958904109589
C2834,0,1,2021-07-06T15:40:40.474Z,0,0,0,0,1,0,0.9643835616438357
C2835,1,1,2021-07-06T15:40:40.475Z,0,0,0,0,0,1,0.5527397260273973
C2836,0,1,2021-07-06T15:40:40.477Z,0,0,0,0,0,1,0.34178082191780823
C2837,1,1,2021-07-06T15:40:40.478Z,0,1,0,0,0,0,0.6904109589041096
C2838,0,1,2021-07-06T15:40:40.479Z,0,0,0,1,0,0,0.12397260273972599
C2839,0,1,2021-07-06T15:40:40.481Z,0,0,0,0,0,1,0.9143835616438356
C2840,0,0,2021-07-06T15:40:40.482Z,0,0,0,1,0,0,0.845890410958904
C2841,0,0,2021-07-06T15:40:40.484Z,0,1,0,0,0,0,0.7794520547945205
C2842,1,0,2021-07-06T15:40:40.485Z,0,1,0,0,0,0,0.5301369863013699
C2843,0,1,2021-07-06T15:40:40.486Z,1,0,0,0,0,0,0.5356164383561643
C2844,1,1,2021-07-06T15:40:40.488Z,0,0,0,0,0,1,0.7089041095890412
C2845,1,1,2021-07-06T15:40:40.489Z,0,0,0,1,0,0,0.18904109589041096
C2846,0,0,2021-07-06T15:40:40.490Z,0,0,0,0,0,1,0.7301369863013698
C2847,0,0,2021-07-06T15:40:40.492Z,0,0,0,1,0,0,0.6602739726027398
C2848,0,0,2021-07-06T15:40:40.494Z,0,0,0,1,0,0,0.8815068493150684
C2849,1,0,2021-07-06T15:40:40.495Z,0,0,0,0,0,1,0.4767123287671232
C2850,0,1,2021-07-06T15:40:40.496Z,0,0,0,0,0,1,0.5417808219178082
C2851,0,1,2021-07-06T15:40:40.498Z,1,0,0,0,0,0,0.5842465753424657
C2852,1,1,2021-07-06T15:40:40.499Z,1,0,0,0,0,0,0.8520547945205479
C2853,0,1,2021-07-06T15:40:40.501Z,0,0,1,0,0,0,0.4547945205479452
C2854,0,0,2021-07-06T15:40:40.502Z,0,0,0,0,0,1,0.5917808219178082
C2855,1,1,2021-07-06T15:40:40.503Z,1,0,0,0,0,0,0.6095890410958904
C2856,0,1,2021-07-06T15:40:40.505Z,0,0,1,0,0,0,0.11164383561643831
C2857,0,1,2021-07-06T15:40:40.506Z,0,0,0,1,0,0,0.6965753424657535
C2858,0,1,2021-07-06T15:40:40.507Z,0,1,0,0,0,0,0.12328767123287665
C2859,0,1,2021-07-06T15:40:40.509Z,0,0,0,0,1,0,0.006164383561643838
C2860,0,0,2021-07-06T15:40:40.510Z,0,0,0,0,1,0,0.5143835616438356
C2861,0,1,2021-07-06T15:40:40.512Z,0,0,0,1,0,0,0.017123287671232834
C2862,1,1,2021-07-06T15:40:40.513Z,0,1,0,0,0,0,0.16849315068493154
C2863,1,0,2021-07-06T15:40:40.515Z,0,0,0,0,0,1,0.5404109589041096
C2864,0,1,2021-07-06T15:40:40.516Z,1,0,0,0,0,0,0.8890410958904109
C2865,0,0,2021-07-06T15:40:40.518Z,0,0,0,1,0,0,0.747945205479452
C2866,1,1,2021-07-06T15:40:40.519Z,0,0,0,1,0,0,0.01232876712328762
C2867,0,0,2021-07-06T15:40:40.520Z,0,0,0,0,0,1,0.4924657534246575
C2868,0,0,2021-07-06T15:40:40.521Z,0,0,0,0,1,0,0.773972602739726
C2869,0,1,2021-07-06T15:40:40.523Z,0,1,0,0,0,0,0.4726027397260274
C2870,0,0,2021-07-06T15:40:40.524Z,1,0,0,0,0,0,0.36780821917808215
C2871,1,1,2021-07-06T15:40:40.525Z,0,0,0,1,0,0,0.46780821917808213
C2872,1,1,2021-07-06T15:40:40.526Z,0,0,0,0,1,0,0.7828767123287672
C2873,0,0,2021-07-06T15:40:40.528Z,0,0,0,1,0,0,0.9828767123287672
C2874,0,0,2021-07-06T15:40:40.530Z,0,0,0,0,0,1,0.8999999999999999
C2875,1,0,2021-07-06T15:40:40.531Z,0,0,0,1,0,0,0.08630136986301368
C2876,1,1,2021-07-06T15:40:40.533Z,0,0,0,0,0,1,0.7431506849315068
C2877,0,0,2021-07-06T15:40:40.534Z,1,0,0,0,0,0,0.6335616438356164
C2878,0,1,2021-07-06T15:40:40.536Z,0,1,0,0,0,0,0.8732876712328768
C2879,1,1,2021-07-06T15:40:40.537Z,0,0,0,1,0,0,0.26164383561643834
C2880,1,1,2021-07-06T15:40:40.539Z,0,1,0,0,0,0,0.17808219178082185
C2881,0,0,2021-07-06T15:40:40.540Z,0,1,0,0,0,0,0.1972602739726027
C2882,0,1,2021-07-06T15:40:40.541Z,1,0,0,0,0,0,0.7301369863013698
C2883,1,1,2021-07-06T15:40:40.542Z,0,0,0,0,1,0,0.4246575342465754
C2884,0,1,2021-07-06T15:40:40.544Z,0,0,0,1,0,0,0.9157534246575343
C2885,0,1,2021-07-06T15:40:40.545Z,0,0,0,0,1,0,0.6630136986301369
C2886,1,0,2021-07-06T15:40:40.547Z,0,1,0,0,0,0,0.021917808219178048
C2887,0,1,2021-07-06T15:40:40.548Z,0,0,1,0,0,0,0.5582191780821918
C2888,1,1,2021-07-06T15:40:40.550Z,1,0,0,0,0,0,0.6767123287671233
C2889,0,1,2021-07-06T15:40:40.551Z,0,0,0,0,1,0,0.8965753424657534
C2890,1,0,2021-07-06T15:40:40.553Z,0,0,0,0,1,0,0.47739726027397256
C2891,1,0,2021-07-06T15:40:40.555Z,0,0,0,1,0,0,0.8034246575342465
C2892,1,1,2021-07-06T15:40:40.556Z,1,0,0,0,0,0,0.47191780821917806
C2893,0,1,2021-07-06T15:40:40.558Z,0,0,1,0,0,0,0.5554794520547945
C2894,0,0,2021-07-06T15:40:40.559Z,0,0,1,0,0,0,0.6267123287671232
C2895,0,0,2021-07-06T15:40:40.560Z,0,0,1,0,0,0,0.5041095890410958
C2896,1,1,2021-07-06T15:40:40.562Z,0,0,0,0,1,0,0.5301369863013699
C2897,1,0,2021-07-06T15:40:40.563Z,0,0,0,1,0,0,0.4130136986301369
C2898,0,1,2021-07-06T15:40:40.565Z,0,1,0,0,0,0,0.44041095890410953
C2899,1,0,2021-07-06T15:40:40.566Z,0,0,1,0,0,0,0.7602739726027397
C2900,1,0,2021-07-06T15:40:40.567Z,1,0,0,0,0,0,0.15000000000000002
C2901,1,0,2021-07-06T15:40:40.569Z,0,0,0,0,0,1,0.5554794520547945
C2902,0,0,2021-07-06T15:40:40.571Z,0,1,0,0,0,0,0.03013698630136985
C2903,1,1,2021-07-06T15:40:40.573Z,0,1,0,0,0,0,0.7794520547945205
C2904,1,1,2021-07-06T15:40:40.575Z,0,1,0,0,0,0,0.8321917808219177
C2905,0,0,2021-07-06T15:40:40.577Z,0,0,0,0,1,0,0.9575342465753425
C2906,1,1,2021-07-06T15:40:40.579Z,1,0,0,0,0,0,0.32397260273972606
C2907,1,1,2021-07-06T15:40:40.581Z,0,0,0,0,0,1,0.39863013698630134
C2908,1,0,2021-07-06T15:40:40.584Z,0,1,0,0,0,0,0.1013698630136986
C2909,0,1,2021-07-06T15:40:40.585Z,0,0,0,0,0,1,0.5561643835616438
C2910,0,1,2021-07-06T15:40:40.587Z,1,0,0,0,0,0,0.12739726027397258
C2911,1,0,2021-07-06T15:40:40.588Z,0,0,0,0,0,1,0.6630136986301369
C2912,1,0,2021-07-06T15:40:40.590Z,0,0,0,1,0,0,0.26027397260273966
C2913,0,0,2021-07-06T15:40:40.591Z,1,0,0,0,0,0,0.3034246575342465
C2914,0,1,2021-07-06T15:40:40.593Z,0,0,0,0,0,1,0.17465753424657537
C2915,1,0,2021-07-06T15:40:40.594Z,1,0,0,0,0,0,0.13219178082191774
C2916,0,0,2021-07-06T15:40:40.596Z,0,0,0,0,0,1,0.6952054794520548
C2917,0,0,2021-07-06T15:40:40.597Z,0,0,0,0,0,1,0.26712328767123283
C2918,1,1,2021-07-06T15:40:40.599Z,0,0,1,0,0,0,0.3171232876712329
C2919,0,1,2021-07-06T15:40:40.600Z,0,0,0,1,0,0,0.536986301369863
C2920,0,0,2021-07-06T15:40:40.602Z,0,0,1,0,0,0,0.5308219178082192
C2921,1,0,2021-07-06T15:40:40.603Z,0,0,1,0,0,0,0.8404109589041096
C2922,1,0,2021-07-06T15:40:40.605Z,0,0,0,0,0,1,0.7205479452054795
C2923,1,1,2021-07-06T15:40:40.606Z,0,0,1,0,0,0,0.6143835616438356
C2924,1,0,2021-07-06T15:40:40.607Z,0,0,0,0,0,1,0.6328767123287671
C2925,1,0,2021-07-06T15:40:40.609Z,0,0,0,1,0,0,0.5773972602739725
C2926,0,1,2021-07-06T15:40:40.610Z,1,0,0,0,0,0,0.16027397260273968
C2927,0,1,2021-07-06T15:40:40.612Z,0,1,0,0,0,0,0.23082191780821915
C2928,0,1,2021-07-06T15:40:40.613Z,0,0,0,0,0,1,0.9541095890410958
C2929,0,1,2021-07-06T15:40:40.614Z,0,0,1,0,0,0,0.7582191780821919
C2930,1,0,2021-07-06T15:40:40.616Z,0,0,0,0,0,1,0.6842465753424658
C2931,0,1,2021-07-06T15:40:40.618Z,0,0,0,0,1,0,0.8780821917808219
C2932,0,1,2021-07-06T15:40:40.620Z,0,1,0,0,0,0,0.9835616438356165
C2933,1,0,2021-07-06T15:40:40.621Z,0,0,0,1,0,0,0.6356164383561644
C2934,1,1,2021-07-06T15:40:40.623Z,0,0,0,0,1,0,0.017123287671232834
C2935,0,0,2021-07-06T15:40:40.624Z,0,0,0,1,0,0,0.23082191780821915
C2936,0,1,2021-07-06T15:40:40.625Z,0,0,0,0,1,0,0.07739726027397259
C2937,1,1,2021-07-06T15:40:40.627Z,0,1,0,0,0,0,0.5308219178082192
C2938,0,0,2021-07-06T15:40:40.628Z,0,0,0,0,0,1,0.7671232876712328
C2939,0,1,2021-07-06T15:40:40.629Z,0,0,0,1,0,0,0.2589041095890411
C2940,0,0,2021-07-06T15:40:40.631Z,0,0,0,0,0,1,0.5952054794520548
C2941,0,0,2021-07-06T15:40:40.633Z,1,0,0,0,0,0,0.45136986301369864
C2942,1,1,2021-07-06T15:40:40.635Z,0,0,0,0,0,1,0.5513698630136986
C2943,1,1,2021-07-06T15:40:40.636Z,0,0,0,1,0,0,0.6397260273972603
C2944,1,1,2021-07-06T15:40:40.637Z,0,1,0,0,0,0,0.9034246575342466
C2945,0,0,2021-07-06T15:40:40.638Z,0,0,0,1,0,0,0.19315068493150678
C2946,1,1,2021-07-06T15:40:40.640Z,0,0,0,1,0,0,0.4034246575342465
C2947,0,1,2021-07-06T15:40:40.642Z,1,0,0,0,0,0,0.23287671232876705
C2948,1,0,2021-07-06T15:40:40.643Z,0,0,1,0,0,0,0.3136986301369863
C2949,1,1,2021-07-06T15:40:40.645Z,0,0,0,1,0,0,0.8876712328767122
C2950,1,1,2021-07-06T15:40:40.646Z,1,0,0,0,0,0,0.21643835616438356
C2951,1,0,2021-07-06T15:40:40.647Z,0,0,0,1,0,0,0.4541095890410959
C2952,0,0,2021-07-06T15:40:40.649Z,0,0,0,0,1,0,0.35890410958904106
C2953,1,0,2021-07-06T15:40:40.650Z,0,0,1,0,0,0,0.15000000000000002
C2954,1,1,2021-07-06T15:40:40.652Z,0,0,0,1,0,0,0.3342465753424657
C2955,1,1,2021-07-06T15:40:40.653Z,0,0,0,0,0,1,0.8472602739726027
C2956,1,0,2021-07-06T15:40:40.654Z,0,1,0,0,0,0,0.2664383561643835
C2957,0,0,2021-07-06T15:40:40.656Z,0,1,0,0,0,0,0.3212328767123287
C2958,1,0,2021-07-06T15:40:40.657Z,0,0,0,0,0,1,0.534931506849315
C2959,1,1,2021-07-06T15:40:40.659Z,0,0,1,0,0,0,0.8657534246575342
C2960,1,1,2021-07-06T15:40:40.660Z,0,0,1,0,0,0,0.9102739726027398
C2961,1,1,2021-07-06T15:40:40.662Z,1,0,0,0,0,0,0.7253424657534246
C2962,1,1,2021-07-06T15:40:40.663Z,0,1,0,0,0,0,0.4267123287671233
C2963,0,0,2021-07-06T15:40:40.665Z,0,0,0,0,1,0,0.2705479452054794
C2964,1,1,2021-07-06T15:40:40.667Z,0,0,1,0,0,0,0.7335616438356165
C2965,1,1,2021-07-06T15:40:40.668Z,0,0,0,0,1,0,0.9082191780821918
C2966,1,0,2021-07-06T15:40:40.669Z,0,1,0,0,0,0,0.8657534246575342
C2967,0,1,2021-07-06T15:40:40.670Z,0,1,0,0,0,0,0.8582191780821917
C2968,0,0,2021-07-06T15:40:40.671Z,1,0,0,0,0,0,0.7794520547945205
C2969,1,0,2021-07-06T15:40:40.673Z,0,0,0,0,0,1,0.058219178082191736
C2970,0,0,2021-07-06T15:40:40.674Z,0,1,0,0,0,0,0.5116438356164383
C2971,1,0,2021-07-06T15:40:40.676Z,0,1,0,0,0,0,0.5739726027397261
C2972,0,0,2021-07-06T15:40:40.677Z,0,0,0,0,1,0,0.8335616438356164
C2973,1,1,2021-07-06T15:40:40.679Z,0,1,0,0,0,0,0.5260273972602739
C2974,0,0,2021-07-06T15:40:40.680Z,0,0,0,0,1,0,0.8945205479452054
C2975,0,1,2021-07-06T15:40:40.681Z,0,0,0,0,0,1,0.0068493150684931225
C2976,1,0,2021-07-06T15:40:40.683Z,1,0,0,0,0,0,0.8184931506849316
C2977,0,0,2021-07-06T15:40:40.686Z,0,0,0,0,1,0,0.40205479452054793
C2978,1,1,2021-07-06T15:40:40.688Z,1,0,0,0,0,0,0.08561643835616434
C2979,0,0,2021-07-06T15:40:40.689Z,0,0,0,0,0,1,0.9321917808219178
C2980,0,1,2021-07-06T15:40:40.690Z,0,0,0,1,0,0,0.5773972602739725
C2981,0,0,2021-07-06T15:40:40.692Z,0,0,0,0,0,1,0.5116438356164383
C2982,0,1,2021-07-06T15:40:40.694Z,0,0,0,1,0,0,0.20547945205479445
C2983,0,0,2021-07-06T15:40:40.695Z,0,0,1,0,0,0,0.05547945205479449
C2984,0,0,2021-07-06T15:40:40.696Z,0,0,0,0,0,1,0.08424657534246571
C2985,1,1,2021-07-06T15:40:40.698Z,0,0,1,0,0,0,0.8897260273972603
C2986,1,0,2021-07-06T15:40:40.700Z,0,0,0,0,0,1,0.6205479452054794
C2987,0,1,2021-07-06T15:40:40.701Z,0,0,0,0,1,0,0.6404109589041096
C2988,0,0,2021-07-06T15:40:40.703Z,1,0,0,0,0,0,0.6061643835616438
C2989,1,0,2021-07-06T15:40:40.705Z,0,0,0,0,0,1,0.0191780821917808
C2990,0,1,2021-07-06T15:40:40.706Z,1,0,0,0,0,0,0.45547945205479445
C2991,1,1,2021-07-06T15:40:40.708Z,0,0,0,0,0,1,0.06643835616438354
C2992,0,1,2021-07-06T15:40:40.709Z,0,0,0,0,0,1,0.3191780821917808
C2993,1,0,2021-07-06T15:40:40.711Z,0,1,0,0,0,0,0.9260273972602739
C2994,0,0,2021-07-06T15:40:40.713Z,0,0,0,1,0,0,0.9205479452054794
C2995,1,1,2021-07-06T15:40:40.714Z,1,0,0,0,0,0,0.7335616438356165
C2996,1,1,2021-07-06T15:40:40.715Z,1,0,0,0,0,0,0.3595890410958904
C2997,0,0,2021-07-06T15:40:40.716Z,0,0,0,0,0,1,0.36780821917808215
C2998,0,0,2021-07-06T15:40:40.718Z,0,1,0,0,0,0,0.29452054794520544
C2999,0,0,2021-07-06T15:40:40.720Z,0,0,1,0,0,0,0.10821917808219178
C3000,1,0,2021-07-06T15:40:40.721Z,0,0,0,1,0,0,0.6465753424657534
C3001,0,1,2021-07-06T15:40:40.722Z,0,0,0,0,0,0,0.6582191780821918
C3002,1,0,2021-07-06T15:40:40.723Z,0,0,0,0,0,1,0.16369863013698627
C3003,1,0,2021-07-06T15:40:40.725Z,0,0,0,0,1,0,0.46301369863013697
C3004,1,1,2021-07-06T15:40:40.726Z,0,0,0,0,0,1,0.8020547945205478
C3005,0,1,2021-07-06T15:40:40.728Z,1,0,0,0,0,0,0.8157534246575342
C3006,1,0,2021-07-06T15:40:40.729Z,0,0,0,0,0,1,0.13219178082191774
C3007,1,0,2021-07-06T15:40:40.731Z,0,0,0,1,0,0,0.4376712328767123
C3008,0,0,2021-07-06T15:40:40.732Z,0,0,0,0,0,1,0.8643835616438356
C3009,0,0,2021-07-06T15:40:40.733Z,0,0,0,0,0,1,0.8636986301369862
C3010,0,0,2021-07-06T15:40:40.735Z,1,0,0,0,0,0,0.5404109589041096
C3011,1,0,2021-07-06T15:40:40.736Z,0,0,0,0,0,1,0.7321917808219178
C3012,1,0,2021-07-06T15:40:40.738Z,0,0,0,0,0,1,0.586986301369863
C3013,1,0,2021-07-06T15:40:40.740Z,0,0,0,1,0,0,0.38013698630136983
C3014,0,0,2021-07-06T15:40:40.741Z,0,0,1,0,0,0,0.9315068493150684
C3015,1,1,2021-07-06T15:40:40.743Z,0,0,0,0,0,1,0.7842465753424657
C3016,1,0,2021-07-06T15:40:40.744Z,1,0,0,0,0,0,0.989041095890411
C3017,1,1,2021-07-06T15:40:40.746Z,0,0,0,0,0,1,0.5301369863013699
C3018,1,1,2021-07-06T15:40:40.747Z,1,0,0,0,0,0,0.0013698630136986245
C3019,1,1,2021-07-06T15:40:40.749Z,0,0,0,0,0,1,0.9095890410958904
C3020,1,1,2021-07-06T15:40:40.751Z,0,0,0,0,0,1,0.3013698630136986
C3021,1,1,2021-07-06T15:40:40.752Z,0,0,0,1,0,0,0.6267123287671232
C3022,0,1,2021-07-06T15:40:40.753Z,1,0,0,0,0,0,0.9684931506849315
C3023,1,1,2021-07-06T15:40:40.755Z,0,0,1,0,0,0,0.3116438356164384
C3024,0,0,2021-07-06T15:40:40.756Z,1,0,0,0,0,0,0.5863013698630137
C3025,1,0,2021-07-06T15:40:40.758Z,0,0,1,0,0,0,0.452054794520548
C3026,1,1,2021-07-06T15:40:40.759Z,0,0,0,0,0,1,0.08698630136986302
C3027,0,0,2021-07-06T15:40:40.760Z,1,0,0,0,0,0,0.147945205479452
C3028,1,0,2021-07-06T15:40:40.762Z,1,0,0,0,0,0,0.2924657534246575
C3029,1,1,2021-07-06T15:40:40.764Z,0,0,0,0,1,0,0.6047945205479451
C3030,1,0,2021-07-06T15:40:40.765Z,0,0,0,1,0,0,0.6369863013698629
C3031,0,1,2021-07-06T15:40:40.766Z,0,0,0,0,1,0,0.2794520547945205
C3032,0,1,2021-07-06T15:40:40.768Z,0,0,0,0,0,1,0.8527397260273972
C3033,1,0,2021-07-06T15:40:40.769Z,0,0,0,0,0,1,0.4890410958904109
C3034,1,1,2021-07-06T15:40:40.771Z,0,0,0,1,0,0,0.8636986301369862
C3035,1,0,2021-07-06T15:40:40.772Z,0,0,1,0,0,0,0.26369863013698625
C3036,1,1,2021-07-06T15:40:40.773Z,0,0,1,0,0,0,0.13835616438356158
C3037,0,0,2021-07-06T15:40:40.775Z,0,0,1,0,0,0,0.3287671232876712
C3038,1,0,2021-07-06T15:40:40.776Z,0,0,0,0,1,0,0.5780821917808219
C3039,0,0,2021-07-06T15:40:40.778Z,0,0,0,0,0,1,0.9472602739726028
C3040,0,0,2021-07-06T15:40:40.780Z,1,0,0,0,0,0,0.9842465753424658
C3041,1,1,2021-07-06T15:40:40.782Z,0,0,1,0,0,0,0.37876712328767126
C3042,1,0,2021-07-06T15:40:40.783Z,0,1,0,0,0,0,0.273972602739726
C3043,1,0,2021-07-06T15:40:40.784Z,0,0,0,0,0,1,0.8006849315068494
C3044,1,0,2021-07-06T15:40:40.786Z,0,0,0,0,1,0,0.49931506849315066
C3045,1,1,2021-07-06T15:40:40.788Z,0,0,0,0,1,0,0.20136986301369864
C3046,1,0,2021-07-06T15:40:40.790Z,1,0,0,0,0,0,0.33150684931506846
C3047,0,1,2021-07-06T15:40:40.791Z,0,0,0,0,1,0,0.1623287671232877
C3048,1,1,2021-07-06T15:40:40.792Z,0,0,0,0,1,0,0.665068493150685
C3049,1,0,2021-07-06T15:40:40.794Z,0,0,0,1,0,0,0.26575342465753427
C3050,1,1,2021-07-06T15:40:40.795Z,0,0,1,0,0,0,0.07191780821917804
C3051,1,1,2021-07-06T15:40:40.796Z,0,1,0,0,0,0,0.4232876712328767
C3052,1,1,2021-07-06T15:40:40.798Z,0,0,0,1,0,0,0.7424657534246575
C3053,0,1,2021-07-06T15:40:40.799Z,0,0,0,0,1,0,0.5712328767123287
C3054,1,0,2021-07-06T15:40:40.800Z,0,0,0,0,0,1,0.8116438356164384
C3055,1,0,2021-07-06T15:40:40.802Z,0,1,0,0,0,0,0.5383561643835616
C3056,0,0,2021-07-06T15:40:40.803Z,0,0,0,0,0,1,0.5938356164383561
C3057,1,1,2021-07-06T15:40:40.804Z,1,0,0,0,0,0,0.5171232876712328
C3058,1,1,2021-07-06T15:40:40.806Z,0,0,0,0,1,0,0.486986301369863
C3059,1,0,2021-07-06T15:40:40.808Z,0,0,0,0,0,1,0.5363013698630137
C3060,1,0,2021-07-06T15:40:40.809Z,0,0,0,0,0,1,0.726027397260274
C3061,1,0,2021-07-06T15:40:40.811Z,0,0,0,0,0,1,0.3705479452054794
C3062,1,1,2021-07-06T15:40:40.812Z,1,0,0,0,0,0,0.8671232876712329
C3063,1,0,2021-07-06T15:40:40.813Z,0,0,0,0,0,1,0.27328767123287667
C3064,1,1,2021-07-06T15:40:40.815Z,1,0,0,0,0,0,0.9383561643835616
C3065,0,0,2021-07-06T15:40:40.817Z,1,0,0,0,0,0,0.17260273972602735
C3066,1,0,2021-07-06T15:40:40.818Z,0,0,0,0,0,1,0.24178082191780825
C3067,1,1,2021-07-06T15:40:40.820Z,0,0,0,0,0,1,0.5575342465753425
C3068,1,0,2021-07-06T15:40:40.822Z,1,0,0,0,0,0,0.4246575342465754
C3069,1,1,2021-07-06T15:40:40.823Z,0,0,1,0,0,0,0.4452054794520548
C3070,1,0,2021-07-06T15:40:40.824Z,1,0,0,0,0,0,0.23287671232876705
C3071,0,0,2021-07-06T15:40:40.826Z,0,0,0,1,0,0,0.960958904109589
C3072,0,0,2021-07-06T15:40:40.827Z,0,1,0,0,0,0,0.789041095890411
C3073,1,1,2021-07-06T15:40:40.829Z,0,0,1,0,0,0,0.36780821917808215
C3074,0,1,2021-07-06T15:40:40.830Z,0,0,0,0,1,0,0.22739726027397256
C3075,1,1,2021-07-06T15:40:40.832Z,1,0,0,0,0,0,0.8020547945205478
C3076,0,0,2021-07-06T15:40:40.834Z,1,0,0,0,0,0,0.4602739726027397
C3077,1,0,2021-07-06T15:40:40.835Z,1,0,0,0,0,0,0.22945205479452058
C3078,0,0,2021-07-06T15:40:40.837Z,0,0,1,0,0,0,0.26164383561643834
C3079,0,0,2021-07-06T15:40:40.838Z,0,0,0,1,0,0,0.27876712328767117
C3080,0,1,2021-07-06T15:40:40.839Z,1,0,0,0,0,0,0.13561643835616433
C3081,0,1,2021-07-06T15:40:40.841Z,0,0,0,0,0,1,0.8623287671232878
C3082,0,0,2021-07-06T15:40:40.843Z,1,0,0,0,0,0,0.25136986301369857
C3083,1,0,2021-07-06T15:40:40.844Z,0,0,0,0,0,1,0.09657534246575339
C3084,1,0,2021-07-06T15:40:40.845Z,0,0,0,0,0,1,0.9232876712328768
C3085,0,1,2021-07-06T15:40:40.847Z,0,0,0,1,0,0,0.08287671232876709
C3086,1,0,2021-07-06T15:40:40.848Z,0,0,1,0,0,0,0.845890410958904
C3087,0,0,2021-07-06T15:40:40.850Z,0,0,0,0,1,0,0.8013698630136985
C3088,0,1,2021-07-06T15:40:40.852Z,0,0,0,0,0,1,0.6520547945205479
C3089,0,1,2021-07-06T15:40:40.854Z,0,0,0,0,0,1,0.6794520547945204
C3090,1,0,2021-07-06T15:40:40.855Z,0,0,0,0,1,0,0.9383561643835616
C3091,0,1,2021-07-06T15:40:40.856Z,0,1,0,0,0,0,0.3671232876712328
C3092,1,1,2021-07-06T15:40:40.858Z,0,0,0,0,0,1,0.9753424657534246
C3093,1,1,2021-07-06T15:40:40.859Z,0,0,1,0,0,0,0.6630136986301369
C3094,0,0,2021-07-06T15:40:40.861Z,0,0,0,0,1,0,0.9287671232876713
C3095,0,0,2021-07-06T15:40:40.862Z,0,0,0,0,0,1,0.8910958904109589
C3096,0,0,2021-07-06T15:40:40.864Z,0,0,0,0,0,0,0.547945205479452
C3097,0,0,2021-07-06T15:40:40.865Z,0,0,0,0,0,1,0.7636986301369864
C3098,1,0,2021-07-06T15:40:40.867Z,1,0,0,0,0,0,0.9945205479452055
C3099,0,0,2021-07-06T15:40:40.868Z,1,0,0,0,0,0,0.5595890410958904
C3100,1,0,2021-07-06T15:40:40.869Z,0,0,1,0,0,0,0.9835616438356165
C3101,0,0,2021-07-06T15:40:40.871Z,0,0,0,0,0,1,0.06438356164383557
C3102,0,1,2021-07-06T15:40:40.872Z,0,0,1,0,0,0,0.3280821917808219
C3103,1,0,2021-07-06T15:40:40.874Z,0,0,1,0,0,0,0.5376712328767123
C3104,0,1,2021-07-06T15:40:40.875Z,0,0,0,0,0,1,0.6438356164383561
C3105,1,1,2021-07-06T15:40:40.877Z,0,1,0,0,0,0,0.11986301369863012
C3106,0,1,2021-07-06T15:40:40.878Z,1,0,0,0,0,0,0.04041095890410956
C3107,1,1,2021-07-06T15:40:40.880Z,0,0,0,0,1,0,0.713013698630137
C3108,0,0,2021-07-06T15:40:40.881Z,1,0,0,0,0,0,0.7294520547945205
C3109,1,1,2021-07-06T15:40:40.883Z,0,0,0,0,0,0,0.7753424657534247
C3110,1,0,2021-07-06T15:40:40.884Z,0,0,0,1,0,0,0.2678082191780822
